Year,Geography,Selection Filter,Selection Value,Max. % Total Population,Max. Sub-Population,Max. Total Population
2018,Snohomish,Sex,Female,49.72845811,399688.28,
2018,Skamania,Sex,Female,49.65887469,5668.64,
2018,Skagit,Sex,Female,50.39476085,63444.59,
2018,San Juan,Sex,Female,51.29221217,8815.89,
2018,Pierce,Sex,Female,50.22262746,446079.15,
2018,Pend Oreille,Sex,Female,48.74231308,6421.79,
2018,Pacific,Sex,Female,49.82000654,11273.57,
2018,Okanogan,Sex,Female,49.2841276,20560.17,
2018,Mason,Sex,Female,48.1311946,30847.35,
2018,Lincoln,Sex,Female,49.51609161,5293.29,
2018,Lewis,Sex,Female,49.73383171,39755.37,
2018,Klickitat,Sex,Female,49.14442356,10810.52,
2018,Kittitas,Sex,Female,49.38101608,21879.39,
2018,Kitsap,Sex,Female,49.20916548,132834.68,
2018,King,Sex,Female,49.73405091,1093186.05,
2018,Jefferson,Sex,Female,50.58199012,16296.89,
2018,Island,Sex,Female,50.32391795,42736.45,
2018,Grays Harbor,Sex,Female,48.66107283,36201.41,
2018,Grant,Sex,Female,48.91743699,47338.93,
2018,Garfield,Sex,Female,51.07891588,1148.3,
2018,Franklin,Sex,Female,48.41482225,44811.98,
2018,Ferry,Sex,Female,48.34662105,3478.96,
2018,Douglas,Sex,Female,49.26612937,20462.81,
2018,Cowlitz,Sex,Female,50.31962058,54162.53,107637
2018,Columbia,Sex,Female,50.92719061,2017.17,
2018,Clark,Sex,Female,50.45794253,243784.87,
2018,Clallam,Sex,Female,50.45482501,38090.3,
2018,Chelan,Sex,Female,49.81455548,38626.56,
2018,Benton,Sex,Female,49.77441681,98861.21,
2018,Asotin,Sex,Female,51.0529432,11312.74,
2018,Adams,Sex,Female,49.05706701,9870.64,
2018,Washington State,Age,65+,15.42147885,1152313.93,
2018,Yakima,Age,65+,14.0018192,35557.26,
2018,Whitman,Age,65+,11.08133044,5223.43,
2018,Whatcom,Age,65+,17.56856932,38580.84,
2018,Walla Walla,Age,65+,18.39869606,11373.82,
2018,Wahkiakum,Age,65+,31.70548847,1353.26,
2018,Thurston,Age,65+,17.43034747,49661.8,
2018,Stevens,Age,65+,21.30709951,9682.5,
2018,Spokane,Age,65+,16.24666435,84725.5,
2018,Snohomish,Age,65+,13.48478003,108382.78,
2018,Skamania,Age,65+,18.39141983,2099.41,
2018,Skagit,Age,65+,21.13465635,26607.52,
2018,San Juan,Age,65+,32.90038505,5654.78,
2018,Pierce,Age,65+,13.73558941,121999.99,
2018,Pend Oreille,Age,65+,25.94144355,3417.78,
2018,Pacific,Age,65+,31.68176555,7169.14,
2018,Okanogan,Age,65+,22.24913064,9281.81,
2018,Mason,Age,65+,23.13402654,14826.63,
2018,Lincoln,Age,65+,26.84891731,2870.16,
2018,Lewis,Age,65+,21.35915274,17073.71,
2018,Klickitat,Age,65+,22.87624247,5032.19,
2018,Kittitas,Age,65+,16.78179821,7435.56,
2018,Kitsap,Age,65+,18.17929909,49073,
2018,King,Age,65+,12.9142958,283864.43,
2018,Jefferson,Age,65+,36.41030878,11730.95,
2018,Island,Age,65+,25.08401166,21302.03,
2018,Grays Harbor,Age,65+,21.47392681,15975.53,
2018,Grant,Age,65+,13.57974198,13141.54,
2018,Garfield,Age,65+,29.92362405,672.71,
2018,Franklin,Age,65+,9.076810865,8401.35,
2018,Ferry,Age,65+,25.95391523,1867.61,
2018,Douglas,Age,65+,17.04265654,7078.71,
2018,Cowlitz,Age,65+,19.23731616,20706.47,107637
2018,Columbia,Age,65+,27.72432458,1098.13,
2018,Clark,Age,65+,15.34824485,74154.23,
2018,Clallam,Age,65+,30.8088723,23258.81,
2018,Chelan,Age,65+,19.26345529,14937.02,
2018,Benton,Age,65+,14.85865971,29512.05,
2018,Asotin,Age,65+,23.38606173,5182.08,
2018,Adams,Age,65+,11.66662442,2347.41,
2018,Washington State,Age,45-64,25.65565382,1917025.44,
2018,Yakima,Age,45-64,22.63612197,57483.85,
2018,Whitman,Age,45-64,16.20467143,7638.43,
2018,Whatcom,Age,45-64,24.50358602,53810.24,
2018,Walla Walla,Age,45-64,24.38312275,15073.31,
2018,Wahkiakum,Age,45-64,28.38349476,1211.47,
2018,Thurston,Age,45-64,25.95514561,73950.29,
2018,Stevens,Age,45-64,29.90852196,13591.21,
2018,Spokane,Age,45-64,25.6913272,133978.92,
2018,Snohomish,Age,45-64,27.55024672,221432.78,
2018,Skamania,Age,45-64,33.42073173,3815.03,
2018,Skagit,Age,45-64,25.68478181,32335.91,
2018,San Juan,Age,45-64,30.61431569,5261.86,
2018,Pierce,Age,45-64,25.75317619,228740.62,
2018,Pend Oreille,Age,45-64,30.73978101,4049.96,
2018,Pacific,Age,45-64,28.60777954,6473.54,
2018,Okanogan,Age,45-64,27.49974052,11472.24,
2018,Mason,Age,45-64,27.67069942,17734.19,
2018,Lincoln,Age,45-64,27.77155184,2968.79,
2018,Lewis,Age,45-64,26.59097053,21255.83,
2018,Klickitat,Age,45-64,30.11321767,6624.14,
2018,Kittitas,Age,45-64,22.39281617,9921.65,
2018,Kitsap,Age,45-64,26.9715443,72806.69,
2018,King,Age,45-64,25.08165051,551310.62,
2018,Jefferson,Age,45-64,29.68798303,9565.1,
2018,Island,Age,45-64,25.90856112,22002.26,
2018,Grays Harbor,Age,45-64,27.84551007,20715.67,
2018,Grant,Age,45-64,22.74008526,22006.29,
2018,Garfield,Age,45-64,27.15505162,610.47,
2018,Franklin,Age,45-64,20.24086633,18734.62,
2018,Ferry,Age,45-64,29.53652581,2125.41,
2018,Douglas,Age,45-64,24.9367465,10357.54,
2018,Cowlitz,Age,45-64,26.90947351,28964.55,107637
2018,Columbia,Age,45-64,28.5756484,1131.85,
2018,Clark,Age,45-64,26.63885429,128704.21,
2018,Clallam,Age,45-64,26.30777837,19860.76,
2018,Chelan,Age,45-64,26.15695678,20282.29,
2018,Benton,Age,45-64,24.6431652,48945.89,
2018,Asotin,Age,45-64,28.32973206,6277.54,
2018,Adams,Age,45-64,18.88321149,3799.44,
2018,Washington State,Age,25-44,27.6787348,2068192.81,
2018,Yakima,Age,25-44,24.52337872,62276.49,
2018,Whitman,Age,25-44,21.23473154,10009.46,
2018,Whatcom,Age,25-44,24.43902817,53668.47,
2018,Walla Walla,Age,25-44,23.09239514,14275.4,
2018,Wahkiakum,Age,25-44,16.22385913,692.47,
2018,Thurston,Age,25-44,26.45901391,75385.89,
2018,Stevens,Age,25-44,19.52185834,8871.24,
2018,Spokane,Age,25-44,24.701927,128819.25,
2018,Snohomish,Age,25-44,28.47184397,228840.04,
2018,Skamania,Age,25-44,22.46144601,2564.01,
2018,Skagit,Age,25-44,23.58151672,29688,
2018,San Juan,Age,25-44,17.43543885,2996.73,
2018,Pierce,Age,25-44,28.00501592,248741.54,
2018,Pend Oreille,Age,25-44,17.74590929,2338.02,
2018,Pacific,Age,25-44,17.46259159,3951.54,
2018,Okanogan,Age,25-44,21.02957431,8773.04,
2018,Mason,Age,25-44,22.36699748,14335.04,
2018,Lincoln,Age,25-44,17.52968183,1873.93,
2018,Lewis,Age,25-44,22.57802372,18048.03,
2018,Klickitat,Age,25-44,20.84259766,4584.84,
2018,Kittitas,Age,25-44,20.35080457,9016.89,
2018,Kitsap,Age,25-44,25.03226471,67571.82,
2018,King,Age,25-44,33.00187052,725402.09,
2018,Jefferson,Age,25-44,16.49523445,5314.56,
2018,Island,Age,25-44,22.43291962,19050.65,
2018,Grays Harbor,Age,25-44,22.70454699,16891.05,
2018,Grant,Age,25-44,24.8313788,24030.1,
2018,Garfield,Age,25-44,17.90809087,402.59,
2018,Franklin,Age,25-44,28.07691448,25987.54,
2018,Ferry,Age,25-44,17.71738511,1274.92,
2018,Douglas,Age,25-44,23.80534606,9887.61,
2018,Cowlitz,Age,25-44,23.27250852,25049.83,107637
2018,Columbia,Age,25-44,19.68421239,779.67,
2018,Clark,Age,25-44,25.74340204,124377.88,
2018,Clallam,Age,25-44,19.61801667,14810.4,
2018,Chelan,Age,25-44,23.29974796,18066.79,
2018,Benton,Age,25-44,25.27054375,50191.98,
2018,Asotin,Age,25-44,20.97068258,4646.86,
2018,Adams,Age,25-44,23.38955893,4706.15,
2018,Washington State,Age,15-24,12.66473754,946326.46,
2018,Yakima,Age,15-24,13.85830524,35192.81,
2018,Whitman,Age,15-24,38.12126343,17969.3,
2018,Whatcom,Age,15-24,16.99154682,37313.69,
2018,Walla Walla,Age,15-24,16.70485365,10326.71,
2018,Wahkiakum,Age,15-24,10.14849281,433.16,
2018,Thurston,Age,15-24,12.07593249,34406.23,
2018,Stevens,Age,15-24,11.51234744,5231.51,
2018,Spokane,Age,15-24,14.842608,77403.42,
2018,Snohomish,Age,15-24,11.36783584,91368.02,
2018,Skamania,Age,15-24,9.469687678,1080.98,
2018,Skagit,Age,15-24,11.39897221,14350.76,
2018,San Juan,Age,15-24,8.130987608,1397.52,
2018,Pierce,Age,15-24,12.69692207,112774.51,
2018,Pend Oreille,Age,15-24,9.81489156,1293.11,
2018,Pacific,Age,15-24,8.721838735,1973.63,
2018,Okanogan,Age,15-24,10.23205297,4268.57,
2018,Mason,Age,15-24,10.82200788,6935.84,
2018,Lincoln,Age,15-24,10.84093231,1158.9,
2018,Lewis,Age,15-24,11.31751582,9046.8,
2018,Klickitat,Age,15-24,9.844822923,2165.61,
2018,Kittitas,Age,15-24,25.69739652,11385.82,
2018,Kitsap,Age,15-24,12.68703029,34247.23,
2018,King,Age,15-24,11.76862283,258681.81,
2018,Jefferson,Age,15-24,7.393021954,2381.94,
2018,Island,Age,15-24,11.15027612,9469.12,
2018,Grays Harbor,Age,15-24,10.87735589,8092.21,
2018,Grant,Age,15-24,14.1705982,13713.33,
2018,Garfield,Age,15-24,8.174939615,183.78,
2018,Franklin,Age,15-24,15.16299063,14034.62,
2018,Ferry,Age,15-24,11.54078659,830.46,
2018,Douglas,Age,15-24,13.00131816,5400.13,
2018,Cowlitz,Age,15-24,11.79071323,12691.17,107637
2018,Columbia,Age,15-24,9.099722537,360.43,
2018,Clark,Age,15-24,12.5667075,60715.38,
2018,Clallam,Age,15-24,9.545397527,7206.19,
2018,Chelan,Age,15-24,11.96076229,9274.46,
2018,Benton,Age,15-24,13.11350019,26045.84,
2018,Asotin,Age,15-24,10.47207345,2320.49,
2018,Adams,Age,15-24,15.90891583,3200.99,
2018,Washington State,Age,1-14,17.35611364,1296872.48,
2018,Yakima,Age,1-14,23.40397774,59433.8,
2018,Whitman,Age,1-14,12.36091402,5826.59,
2018,Whatcom,Age,1-14,15.44196717,33910.79,
2018,Walla Walla,Age,1-14,16.42830267,10155.75,
2018,Wahkiakum,Age,1-14,12.89975681,550.59,
2018,Thurston,Age,1-14,16.91882428,48204.39,
2018,Stevens,Age,1-14,16.75368487,7613.31,
2018,Spokane,Age,1-14,17.31412861,90292.27,
2018,Snohomish,Age,1-14,17.85661324,143521.02,
2018,Skamania,Age,1-14,15.56482783,1776.75,
2018,Skagit,Age,1-14,17.12439258,21558.79,
2018,San Juan,Age,1-14,10.43968959,1794.33,
2018,Pierce,Age,1-14,18.48387385,164174.42,
2018,Pend Oreille,Age,1-14,14.83243238,1954.17,
2018,Pacific,Age,1-14,12.74740815,2884.56,
2018,Okanogan,Age,1-14,17.72425711,7394.14,
2018,Mason,Age,1-14,14.98970044,9606.92,
2018,Lincoln,Age,1-14,16.06196048,1717.03,
2018,Lewis,Age,1-14,16.98302911,13575.6,
2018,Klickitat,Age,1-14,15.43915317,3396.22,
2018,Kittitas,Age,1-14,13.6800513,6061.26,
2018,Kitsap,Age,1-14,16.0110751,43220.12,
2018,King,Age,1-14,16.02360261,352208.97,
2018,Jefferson,Age,1-14,9.416408329,3033.85,
2018,Island,Age,1-14,14.21011616,12067.62,
2018,Grays Harbor,Age,1-14,16.09563598,11974.35,
2018,Grant,Age,1-14,23.03187083,22288.66,
2018,Garfield,Age,1-14,16.07942743,361.48,
2018,Franklin,Age,1-14,25.70446612,23791.64,
2018,Ferry,Age,1-14,14.29139215,1028.39,
2018,Douglas,Age,1-14,19.99759241,8306.05,
2018,Cowlitz,Age,1-14,17.72597713,19079.71,107637
2018,Columbia,Age,1-14,14.07764417,557.6,
2018,Clark,Age,1-14,18.55082377,89627.32,
2018,Clallam,Age,1-14,12.79797949,9661.69,
2018,Chelan,Age,1-14,17.79786386,13800.59,
2018,Benton,Age,1-14,20.77996553,41272.86,
2018,Asotin,Age,1-14,15.88264548,3519.41,
2018,Adams,Age,1-14,28.17730768,5669.48,
2018,Washington State,Age,<1,1.223281341,91405.25,
2018,Yakima,Age,<1,1.576401069,4003.23,
2018,Whitman,Age,<1,0.997089136,470,
2018,Whatcom,Age,<1,1.055302494,2317.46,
2018,Walla Walla,Age,<1,0.992613552,613.62,
2018,Wahkiakum,Age,<1,0.638908023,27.27,
2018,Thurston,Age,<1,1.160732725,3307.11,
2018,Stevens,Age,<1,0.996487877,452.83,
2018,Spokane,Age,<1,1.203344831,6275.38,
2018,Snohomish,Age,<1,1.268680212,10196.91,
2018,Skamania,Age,<1,0.691974532,78.99,
2018,Skagit,Age,<1,1.075680322,1354.23,
2018,San Juan,Age,<1,0.479183224,82.36,
2018,Pierce,Age,<1,1.325421438,11772.44,
2018,Pend Oreille,Age,<1,0.925618103,121.95,
2018,Pacific,Age,<1,0.778660633,176.2,
2018,Okanogan,Age,<1,1.265244454,527.83,
2018,Mason,Age,<1,1.01658383,651.53,
2018,Lincoln,Age,<1,0.947049777,101.24,
2018,Lewis,Age,<1,1.171295583,936.29,
2018,Klickitat,Age,<1,0.883966096,194.45,
2018,Kittitas,Age,<1,1.097133226,486.11,
2018,Kitsap,Age,<1,1.118786511,3020.04,
2018,King,Age,<1,1.209957732,26595.64,
2018,Jefferson,Age,<1,0.597043462,192.36,
2018,Island,Age,<1,1.214115324,1031.06,
2018,Grays Harbor,Age,<1,1.003024262,746.2,
2018,Grant,Age,<1,1.646314596,1593.19,
2018,Garfield,Age,<1,0.758866415,17.06,
2018,Franklin,Age,<1,1.737962382,1608.63,
2018,Ferry,Age,<1,0.960134077,69.09,
2018,Douglas,Age,<1,1.216340337,505.21,
2018,Cowlitz,Age,<1,1.064002155,1145.26,107637
2018,Columbia,Age,<1,0.838447925,33.21,
2018,Clark,Age,<1,1.15196754,5565.67,
2018,Clallam,Age,<1,0.92195565,696.02,
2018,Chelan,Age,<1,1.521226721,1179.57,
2018,Benton,Age,<1,1.334165616,2649.9,
2018,Asotin,Age,<1,0.958759574,212.45,
2018,Adams,Age,<1,1.974431345,397.27,
2018,Washington State,Race/Ethnicity,White Only-NH,65.9,4927572.31,
2018,Yakima,Race/Ethnicity,White Only-NH,41.70982947,105921.04,
2018,Whitman,Race/Ethnicity,White Only-NH,75.91641508,35784.88,
2018,Whatcom,Race/Ethnicity,White Only-NH,76.68712084,168406.06,
2018,Walla Walla,Race/Ethnicity,White Only-NH,69.32102334,42853.3,
2018,Wahkiakum,Race/Ethnicity,White Only-NH,87.9874983,3755.5,
2018,Thurston,Race/Ethnicity,White Only-NH,72.60785751,206871.2,
2018,Stevens,Race/Ethnicity,White Only-NH,84.52337674,38409.62,
2018,Spokane,Race/Ethnicity,White Only-NH,81.63631526,425729.09,
2018,Snohomish,Race/Ethnicity,White Only-NH,66.45942716,534162.03,
2018,Skamania,Race/Ethnicity,White Only-NH,86.10199069,9828.68,
2018,Skagit,Race/Ethnicity,White Only-NH,72.39203144,91138.1,
2018,San Juan,Race/Ethnicity,White Only-NH,85.62875053,14717.51,
2018,Pierce,Race/Ethnicity,White Only-NH,63.99591544,568413.98,
2018,Pend Oreille,Race/Ethnicity,White Only-NH,88.12051328,11609.86,
2018,Pacific,Race/Ethnicity,White Only-NH,80.67799157,18256.3,
2018,Okanogan,Race/Ethnicity,White Only-NH,64.11346953,26746.62,
2018,Mason,Race/Ethnicity,White Only-NH,77.18511771,49468.05,
2018,Lincoln,Race/Ethnicity,White Only-NH,89.18937628,9534.38,
2018,Lewis,Race/Ethnicity,White Only-NH,81.01582673,64761.03,
2018,Klickitat,Race/Ethnicity,White Only-NH,79.01834076,17382.02,
2018,Kittitas,Race/Ethnicity,White Only-NH,80.32987348,35591.99,
2018,Kitsap,Race/Ethnicity,White Only-NH,74.04887921,199886.73,
2018,King,Race/Ethnicity,White Only-NH,56.97087258,1252255.99,
2018,Jefferson,Race/Ethnicity,White Only-NH,86.96908261,28020.36,
2018,Island,Race/Ethnicity,White Only-NH,77.5632416,65868.83,
2018,Grays Harbor,Race/Ethnicity,White Only-NH,76.70679794,57066.03,
2018,Grant,Race/Ethnicity,White Only-NH,51.98869273,50311.08,
2018,Garfield,Race/Ethnicity,White Only-NH,90.71433973,2039.34,
2018,Franklin,Race/Ethnicity,White Only-NH,39.4844919,36546.21,
2018,Ferry,Race/Ethnicity,White Only-NH,71.1870837,5122.53,
2018,Douglas,Race/Ethnicity,White Only-NH,61.06066534,25361.7,
2018,Cowlitz,Race/Ethnicity,White Only-NH,80.83112684,87004.2,107637
2018,Columbia,Race/Ethnicity,White Only-NH,86.15083984,3412.34,
2018,Clark,Race/Ethnicity,White Only-NH,75.00670244,362390.9,
2018,Clallam,Race/Ethnicity,White Only-NH,80.43353719,60722.39,
2018,Chelan,Race/Ethnicity,White Only-NH,66.78170731,51783.01,
2018,Benton,Race/Ethnicity,White Only-NH,67.46859256,134005.12,
2018,Asotin,Race/Ethnicity,White Only-NH,88.48599475,19607.47,
2018,Adams,Race/Ethnicity,White Only-NH,33.92943497,6826.85,
2018,Washington State,Race/Ethnicity,Pacific Islander Only-NH,0.8,57548.81,
2018,Yakima,Race/Ethnicity,Pacific Islander Only-NH,0.081028581,205.77,253947
2018,Whitman,Race/Ethnicity,Pacific Islander Only-NH,0.282961168,133.38,47137
2018,Whatcom,Race/Ethnicity,Pacific Islander Only-NH,0.289415158,635.56,219601
2018,Walla Walla,Race/Ethnicity,Pacific Islander Only-NH,0.232066002,143.46,61819
2018,Wahkiakum,Race/Ethnicity,Pacific Islander Only-NH,0.066538276,2.84,4268
2018,Thurston,Race/Ethnicity,Pacific Islander Only-NH,1.014721125,2891.1,284916
2018,Stevens,Race/Ethnicity,Pacific Islander Only-NH,0.164229159,74.63,45443
2018,Spokane,Race/Ethnicity,Pacific Islander Only-NH,0.693964814,3618.99,521495
2018,Snohomish,Race/Ethnicity,Pacific Islander Only-NH,0.564308266,4535.58,803742
2018,Skamania,Race/Ethnicity,Pacific Islander Only-NH,0.126848857,14.48,11415
2018,Skagit,Race/Ethnicity,Pacific Islander Only-NH,0.25791291,324.7,125895
2018,San Juan,Race/Ethnicity,Pacific Islander Only-NH,0.116595821,20.04,17188
2018,Pierce,Race/Ethnicity,Pacific Islander Only-NH,1.838696813,16331.37,888204
2018,Pend Oreille,Race/Ethnicity,Pacific Islander Only-NH,0.08098684,10.67,13175
2018,Pacific,Race/Ethnicity,Pacific Islander Only-NH,0.159267476,36.04,22629
2018,Okanogan,Race/Ethnicity,Pacific Islander Only-NH,0.081332521,33.93,41718
2018,Mason,Race/Ethnicity,Pacific Islander Only-NH,0.332796901,213.29,64090
2018,Lincoln,Race/Ethnicity,Pacific Islander Only-NH,0.113002384,12.08,10690
2018,Lewis,Race/Ethnicity,Pacific Islander Only-NH,0.174739202,139.68,79936
2018,Klickitat,Race/Ethnicity,Pacific Islander Only-NH,0.129060414,28.39,21997
2018,Kittitas,Race/Ethnicity,Pacific Islander Only-NH,0.200982728,89.05,44307
2018,Kitsap,Race/Ethnicity,Pacific Islander Only-NH,0.993280331,2681.25,269939
2018,King,Race/Ethnicity,Pacific Islander Only-NH,0.8474623,18627.76,2198064
2018,Jefferson,Race/Ethnicity,Pacific Islander Only-NH,0.168752615,54.37,32219
2018,Island,Race/Ethnicity,Pacific Islander Only-NH,0.496286389,421.46,84923
2018,Grays Harbor,Race/Ethnicity,Pacific Islander Only-NH,0.17510583,130.27,74395
2018,Grant,Race/Ethnicity,Pacific Islander Only-NH,0.090882675,87.95,96773
2018,Garfield,Race/Ethnicity,Pacific Islander Only-NH,0,0,2248
2018,Franklin,Race/Ethnicity,Pacific Islander Only-NH,0.192959277,178.6,92558
2018,Ferry,Race/Ethnicity,Pacific Islander Only-NH,0.1411921,10.16,7196
2018,Douglas,Race/Ethnicity,Pacific Islander Only-NH,0.132899164,55.2,41535
2018,Cowlitz,Race/Ethnicity,Pacific Islander Only-NH,0.488493734,525.8,107637
2018,Columbia,Race/Ethnicity,Pacific Islander Only-NH,0.063369596,2.51,3961
2018,Clark,Race/Ethnicity,Pacific Islander Only-NH,0.940939659,4546.1,483145
2018,Clallam,Race/Ethnicity,Pacific Islander Only-NH,0.162410537,122.61,75494
2018,Chelan,Race/Ethnicity,Pacific Islander Only-NH,0.130924775,101.52,77541
2018,Benton,Race/Ethnicity,Pacific Islander Only-NH,0.23841684,473.54,198619
2018,Asotin,Race/Ethnicity,Pacific Islander Only-NH,0.139312347,30.87,22159
2018,Adams,Race/Ethnicity,Pacific Islander Only-NH,0.018836295,3.79,20121
2018,Washington State,Race/Ethnicity,Multi-Race-NH,6,448327.18,
2018,Yakima,Race/Ethnicity,Multi-Race-NH,2.769025857,7031.87,
2018,Whitman,Race/Ethnicity,Multi-Race-NH,5.396564625,2543.79,
2018,Whatcom,Race/Ethnicity,Multi-Race-NH,5.509684839,12099.35,
2018,Walla Walla,Race/Ethnicity,Multi-Race-NH,4.277109389,2644.05,
2018,Wahkiakum,Race/Ethnicity,Multi-Race-NH,5.351411127,228.41,
2018,Thurston,Race/Ethnicity,Multi-Race-NH,7.109649829,20256.51,
2018,Stevens,Race/Ethnicity,Multi-Race-NH,5.132276762,2332.24,
2018,Spokane,Race/Ethnicity,Multi-Race-NH,5.866927824,30595.72,
2018,Snohomish,Race/Ethnicity,Multi-Race-NH,6.245690546,50199.21,
2018,Skamania,Race/Ethnicity,Multi-Race-NH,5.276404361,602.31,
2018,Skagit,Race/Ethnicity,Multi-Race-NH,4.578093162,5763.6,
2018,San Juan,Race/Ethnicity,Multi-Race-NH,4.761810563,818.44,
2018,Pierce,Race/Ethnicity,Multi-Race-NH,8.088829595,71845.27,
2018,Pend Oreille,Race/Ethnicity,Multi-Race-NH,4.507407222,593.85,
2018,Pacific,Race/Ethnicity,Multi-Race-NH,5.13186852,1161.27,
2018,Okanogan,Race/Ethnicity,Multi-Race-NH,4.327786598,1805.45,
2018,Mason,Race/Ethnicity,Multi-Race-NH,6.089454634,3902.74,
2018,Lincoln,Race/Ethnicity,Multi-Race-NH,4.628514019,494.79,
2018,Lewis,Race/Ethnicity,Multi-Race-NH,5.361683751,4285.93,
2018,Klickitat,Race/Ethnicity,Multi-Race-NH,4.890566861,1075.8,
2018,Kittitas,Race/Ethnicity,Multi-Race-NH,5.24164308,2322.43,
2018,Kitsap,Race/Ethnicity,Multi-Race-NH,7.573202677,20443.02,
2018,King,Race/Ethnicity,Multi-Race-NH,6.208026123,136456.36,
2018,Jefferson,Race/Ethnicity,Multi-Race-NH,5.082970294,1637.67,
2018,Island,Race/Ethnicity,Multi-Race-NH,6.399864159,5434.94,
2018,Grays Harbor,Race/Ethnicity,Multi-Race-NH,5.562053154,4137.89,
2018,Grant,Race/Ethnicity,Multi-Race-NH,2.980352395,2884.18,
2018,Garfield,Race/Ethnicity,Multi-Race-NH,3.177808718,71.44,
2018,Franklin,Race/Ethnicity,Multi-Race-NH,2.436148684,2254.86,
2018,Ferry,Race/Ethnicity,Multi-Race-NH,6.567656169,472.6,
2018,Douglas,Race/Ethnicity,Multi-Race-NH,3.446590547,1431.55,
2018,Cowlitz,Race/Ethnicity,Multi-Race-NH,5.492535095,5912,107637
2018,Columbia,Race/Ethnicity,Multi-Race-NH,4.455059343,176.46,
2018,Clark,Race/Ethnicity,Multi-Race-NH,5.692309275,27502.09,
2018,Clallam,Race/Ethnicity,Multi-Race-NH,5.811465222,4387.3,
2018,Chelan,Race/Ethnicity,Multi-Race-NH,3.218606072,2495.73,
2018,Benton,Race/Ethnicity,Multi-Race-NH,4.374229553,8688.03,
2018,Asotin,Race/Ethnicity,Multi-Race-NH,4.715725191,1044.95,
2018,Adams,Race/Ethnicity,Multi-Race-NH,1.456607191,293.08,
2018,Washington State,Race/Ethnicity,Hispanic as Race,13.6,1019026.59,
2018,Yakima,Race/Ethnicity,Hispanic as Race,50.09004029,127202.37,
2018,Whitman,Race/Ethnicity,Hispanic as Race,8.097382089,3816.88,
2018,Whatcom,Race/Ethnicity,Hispanic as Race,9.967168256,21888.05,
2018,Walla Walla,Race/Ethnicity,Hispanic as Race,22.42277489,13861.45,
2018,Wahkiakum,Race/Ethnicity,Hispanic as Race,4.214403194,179.88,
2018,Thurston,Race/Ethnicity,Hispanic as Race,9.702507815,27643.97,
2018,Stevens,Race/Ethnicity,Hispanic as Race,3.734997557,1697.28,
